premise,hypothesis,label
A man wears a brightly colored ceremonial robe while holding a similarly colored cone shaped hat with a star on top.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A customer places his order at Quiznos while another customer looks on.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A customer places his order at Quiznos while another customer looks on.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A customer places his order at Quiznos while another customer looks on.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A bald man in a red shirt and khaki shorts buys something from a woman wearing a visor in a store.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A bald man in a red shirt and khaki shorts buys something from a woman wearing a visor in a store.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A bald man in a red shirt and khaki shorts buys something from a woman wearing a visor in a store.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young man is caught in midair while doing a skateboard trick in an urban environment.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young man is caught in midair while doing a skateboard trick in an urban environment.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young man is caught in midair while doing a skateboard trick in an urban environment.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A bulldog is running through a grassy park while people stand in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A bulldog is running through a grassy park while people stand in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A bulldog is running through a grassy park while people stand in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young boy wearing blue pajamas and yellow glasses leaping into the air.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young boy wearing blue pajamas and yellow glasses leaping into the air.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young boy wearing blue pajamas and yellow glasses leaping into the air.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a fleece jacket works with a piece of tin.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a fleece jacket works with a piece of tin.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a fleece jacket works with a piece of tin.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A large tan dog is rolling around on its back in a yard of grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A large tan dog is rolling around on its back in a yard of grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A large tan dog is rolling around on its back in a yard of grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Young people in uniform are playing in a rugby game.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Young people in uniform are playing in a rugby game.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Young people in uniform are playing in a rugby game.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a man in a tan shirt is standing at the kitchen counter looking at food.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a man in a tan shirt is standing at the kitchen counter looking at food.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a man in a tan shirt is standing at the kitchen counter looking at food.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An athlete on the Slough Jets hockey team is skating on an ice rink with a hockey stick equipped.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An athlete on the Slough Jets hockey team is skating on an ice rink with a hockey stick equipped.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An athlete on the Slough Jets hockey team is skating on an ice rink with a hockey stick equipped.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A young boy in a Boy Scout shirt sits in a folding camp chair indoors, with other similar chairs around him, and a green tent behind him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A young boy in a Boy Scout shirt sits in a folding camp chair indoors, with other similar chairs around him, and a green tent behind him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A young boy in a Boy Scout shirt sits in a folding camp chair indoors, with other similar chairs around him, and a green tent behind him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Four black teenagers are playing basketball inside a gymnasium while another one watches.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Four black teenagers are playing basketball inside a gymnasium while another one watches.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Four black teenagers are playing basketball inside a gymnasium while another one watches.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
View of a soccer ball being kicked into a goal net,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
View of a soccer ball being kicked into a goal net,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
View of a soccer ball being kicked into a goal net,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two people in a dense jungle area with trees and grass everywhere.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two people in a dense jungle area with trees and grass everywhere.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two people in a dense jungle area with trees and grass everywhere.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Man and woman walking near the ocean.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Man and woman walking near the ocean.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Man and woman walking near the ocean.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Men are running and jumping and twisting in the air as a crowd of people watches.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Men are running and jumping and twisting in the air as a crowd of people watches.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Men are running and jumping and twisting in the air as a crowd of people watches.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Several men dressed in Renaissance outfits.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Several men dressed in Renaissance outfits.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Several men dressed in Renaissance outfits.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man drawing pictures of individuals sits under an umbrella with previous works such as justin beiber around him.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man drawing pictures of individuals sits under an umbrella with previous works such as justin beiber around him.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man drawing pictures of individuals sits under an umbrella with previous works such as justin beiber around him.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The girl in yellow shorts and white jacket has a tennis ball in her left pocket.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The girl in yellow shorts and white jacket has a tennis ball in her left pocket.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The girl in yellow shorts and white jacket has a tennis ball in her left pocket.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A couple of travelers in a train station.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A couple of travelers in a train station.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A couple of travelers in a train station.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person on a motorcycle.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person on a motorcycle.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person on a motorcycle.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two people are in the ocean.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two people are in the ocean.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two people are in the ocean.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three different women having fun with a toy in the living-room.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three different women having fun with a toy in the living-room.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three different women having fun with a toy in the living-room.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is holding a very long leash attached to a very large dog who is smelling the grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is holding a very long leash attached to a very large dog who is smelling the grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is holding a very long leash attached to a very large dog who is smelling the grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young man is having his dreadlocks cutoff by a woman with scissors.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young man is having his dreadlocks cutoff by a woman with scissors.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young man is having his dreadlocks cutoff by a woman with scissors.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The lady carrying the big bag is walking under the trees in bloom.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The lady carrying the big bag is walking under the trees in bloom.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The lady carrying the big bag is walking under the trees in bloom.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in black shorts pushing a bike down the street.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in black shorts pushing a bike down the street.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in black shorts pushing a bike down the street.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A man and woman, she's dressed all in white, he has a white shirt, holding hands while walking",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A man and woman, she's dressed all in white, he has a white shirt, holding hands while walking",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A man and woman, she's dressed all in white, he has a white shirt, holding hands while walking",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The young woman wearing a striped pink shirt is approaching the stone-block stairs.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The young woman wearing a striped pink shirt is approaching the stone-block stairs.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
The young woman wearing a striped pink shirt is approaching the stone-block stairs.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Small boys in sports jerseys play with a yellow ball.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Small boys in sports jerseys play with a yellow ball.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Small boys in sports jerseys play with a yellow ball.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An old man wrapped in a gray cloth sitting against a wall.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An old man wrapped in a gray cloth sitting against a wall.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An old man wrapped in a gray cloth sitting against a wall.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Scene from a life show with man singing in the center, there are two women one on each side of him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Scene from a life show with man singing in the center, there are two women one on each side of him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Scene from a life show with man singing in the center, there are two women one on each side of him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A baby in a bathrobe waits for his shower.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A baby in a bathrobe waits for his shower.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A baby in a bathrobe waits for his shower.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little boy in a bathrobe sits on a bench near the shower in a bathroom.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little boy in a bathrobe sits on a bench near the shower in a bathroom.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little boy in a bathrobe sits on a bench near the shower in a bathroom.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A woman soaks her feet in a natural pool in a landscape of rocks, with green covered tents in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A woman soaks her feet in a natural pool in a landscape of rocks, with green covered tents in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A woman soaks her feet in a natural pool in a landscape of rocks, with green covered tents in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young women dips her feet into a natural spring in an outdoor setting.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young women dips her feet into a natural spring in an outdoor setting.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young women dips her feet into a natural spring in an outdoor setting.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A male in a black hat, brown jacket and black and white sports pants reading a newspaper next to an aged stone building with a bike out front.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A male in a black hat, brown jacket and black and white sports pants reading a newspaper next to an aged stone building with a bike out front.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A male in a black hat, brown jacket and black and white sports pants reading a newspaper next to an aged stone building with a bike out front.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A female is looking through a microscope.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A female is looking through a microscope.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A female is looking through a microscope.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A group of black children, huddled around a white soldier, they are all clapping.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A group of black children, huddled around a white soldier, they are all clapping.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A group of black children, huddled around a white soldier, they are all clapping.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"a child is playing with a green, white and red spinning toy that turning on the ground.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"a child is playing with a green, white and red spinning toy that turning on the ground.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"a child is playing with a green, white and red spinning toy that turning on the ground.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A Jockey in a blue helmet, red shirt and white pants is riding a race horse with ""sparkasse"" signs in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A Jockey in a blue helmet, red shirt and white pants is riding a race horse with ""sparkasse"" signs in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A Jockey in a blue helmet, red shirt and white pants is riding a race horse with ""sparkasse"" signs in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Young man in a red hat, gray shirt, and jeans, performs a trick in the air with his skateboard.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Young man in a red hat, gray shirt, and jeans, performs a trick in the air with his skateboard.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Young man in a red hat, gray shirt, and jeans, performs a trick in the air with his skateboard.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in green looks at the camera and stands in front of a huge crowd of indescript faces.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in green looks at the camera and stands in front of a huge crowd of indescript faces.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in green looks at the camera and stands in front of a huge crowd of indescript faces.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A dark colored man receives felicitations from a white colored woman which is seen by another white colored man.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A dark colored man receives felicitations from a white colored woman which is seen by another white colored man.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A dark colored man receives felicitations from a white colored woman which is seen by another white colored man.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A dark colored man receives felicitations from a white colored woman which is seen by another white colored man.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A dark colored man receives felicitations from a white colored woman which is seen by another white colored man.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Several horsemen are riding past each other carrying flags.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Several horsemen are riding past each other carrying flags.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Several horsemen are riding past each other carrying flags.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three men and two women stand facing the ocean from the shore on a sunny day.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three men and two women stand facing the ocean from the shore on a sunny day.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A costumed man stands tall above a crowd of his contemporaries in the midst of a party in a white room, furnished with overhead lights and a gray-scale painting on the wall behind him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A costumed man stands tall above a crowd of his contemporaries in the midst of a party in a white room, furnished with overhead lights and a gray-scale painting on the wall behind him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A costumed man stands tall above a crowd of his contemporaries in the midst of a party in a white room, furnished with overhead lights and a gray-scale painting on the wall behind him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman nibbles at a food item in her hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman nibbles at a food item in her hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman nibbles at a food item in her hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman in black pants is looking at her cellphone.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman in black pants is looking at her cellphone.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A woman in black pants is looking at her cellphone.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A child dressed in blue jeans with rolled cuffs and a pink hoodie waits outdoors at the foot of the stairs with an axe.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A child dressed in blue jeans with rolled cuffs and a pink hoodie waits outdoors at the foot of the stairs with an axe.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A child dressed in blue jeans with rolled cuffs and a pink hoodie waits outdoors at the foot of the stairs with an axe.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
They are sitting on the edge of a fountain,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
They are sitting on the edge of a fountain,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
They are sitting on the edge of a fountain,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A black and white dog prepares to catch a Frisbee.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A black and white dog prepares to catch a Frisbee.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A black and white dog prepares to catch a Frisbee.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A man in a bear suit, holding the head of the costume in his hand, stands at the back of a crowd.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A man in a bear suit, holding the head of the costume in his hand, stands at the back of a crowd.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of men riding bicycles in a line.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of men riding bicycles in a line.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of men riding bicycles in a line.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A shirtless man is cooking on an outdoor grill.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A shirtless man is cooking on an outdoor grill.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A shirtless man is cooking on an outdoor grill.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person is riding his bicycle and is flying through the air on it.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person is riding his bicycle and is flying through the air on it.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A person is riding his bicycle and is flying through the air on it.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three young girls are walking hand in hand in a crowd of people.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three young girls are walking hand in hand in a crowd of people.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three young girls are walking hand in hand in a crowd of people.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A small girl learning to fold some clothes.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A small girl learning to fold some clothes.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A small girl learning to fold some clothes.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little girl in a pink Dora shirt with a pink hat on and a pink lei around her neck is cleaning some rocks with a toothbrush in a white plastic tub.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little girl in a pink Dora shirt with a pink hat on and a pink lei around her neck is cleaning some rocks with a toothbrush in a white plastic tub.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little girl in a pink Dora shirt with a pink hat on and a pink lei around her neck is cleaning some rocks with a toothbrush in a white plastic tub.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
People standing near trash bags outside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
People standing near trash bags outside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
People standing near trash bags outside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a person holding a picture of a face in front of their own face sitting on a bench.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a person holding a picture of a face in front of their own face sitting on a bench.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a person holding a picture of a face in front of their own face sitting on a bench.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three women and a man interacting on the street.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three women and a man interacting on the street.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three women and a man interacting on the street.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
There are three ladies dress in blue stand cheering.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
There are three ladies dress in blue stand cheering.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
There are three ladies dress in blue stand cheering.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Three middle-age women are on a stage, one singing and the other two cheerleading in blue uniforms.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Three middle-age women are on a stage, one singing and the other two cheerleading in blue uniforms.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Three middle-age women are on a stage, one singing and the other two cheerleading in blue uniforms.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Two men, one kneeling and one squatting, are posing in front of a clear wall with shops in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Two men, one kneeling and one squatting, are posing in front of a clear wall with shops in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Two men, one kneeling and one squatting, are posing in front of a clear wall with shops in the background.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A smiling baby wearing a striped shirt, held by a woman with gray hair.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A smiling baby wearing a striped shirt, held by a woman with gray hair.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A smiling baby wearing a striped shirt, held by a woman with gray hair.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
