premise,hypothesis,label
Brown dog treads through water.,Brown dog treads through water as he swims towards shore Brown dog treads through water as he swims towards shore,1
A woman is waiting with children as she is checked out at Walmart.,A woman is standing at the counter at Target. A woman is standing at the counter at Target.,2
A woman is waiting with children as she is checked out at Walmart.,A woman has children with her at the check out counter. A woman has children with her at the check out counter.,0
A woman is waiting with children as she is checked out at Walmart.,A woman has three children with her. A woman has three children with her.,1
A blond woman with two children is checking out at a Walmart register.,A mother is with her two children at Walmart buying food A mother is with her two children at Walmart buying food,1
A blond woman with two children is checking out at a Walmart register.,Food makes people hungry Food makes people hungry,2
A blond woman with two children is checking out at a Walmart register.,A mother is with her two children at walmart A mother is with her two children at walmart,0
A woman sitting in a laundromat looking at the camera.,A monkey is eating a banana. A monkey is eating a banana.,2
A woman sitting in a laundromat looking at the camera.,A woman is modeling appliances for the camera. A woman is modeling appliances for the camera.,1
A woman sitting in a laundromat looking at the camera.,There is a woman in a room. There is a woman in a room.,0
A young boy paddles across the water in a makeshift boat.,A boy is boating in a pond. A boy is boating in a pond.,1
A young boy paddles across the water in a makeshift boat.,A boy is in a boat. A boy is in a boat.,0
A young boy paddles across the water in a makeshift boat.,A boy is swimming. A boy is swimming.,2
A baseball player is about to throw a baseball.,A baseball playing is throwing a ball A baseball playing is throwing a ball,1
A baseball player is about to throw a baseball.,A baseball player is swinging to hit the ball. A baseball player is swinging to hit the ball.,0
A baseball player is about to throw a baseball.,A baseball is broken A baseball is broken,2
A dog zips along the beach.,A dog is chasing a ball on the beach. A dog is chasing a ball on the beach.,1
A dog zips along the beach.,A dog is sleeping in the living room. A dog is sleeping in the living room.,2
A dog zips along the beach.,A dog is outside. A dog is outside.,0
A white dog runs along a rocky shoreline.,A dog is running up the stairs at home. A dog is running up the stairs at home.,2
A white dog runs along a rocky shoreline.,A dog is running with his owner outside. A dog is running with his owner outside.,1
A white dog runs along a rocky shoreline.,A dog is running outside. A dog is running outside.,0
A fuzzy white lap dog runs along a rocky beach.,A dog runs across the beach. A dog runs across the beach.,0
A fuzzy white lap dog runs along a rocky beach.,A dog chases birds on the beach. A dog chases birds on the beach.,1
A fuzzy white lap dog runs along a rocky beach.,A dog snuggle down under blankets on the couch. A dog snuggle down under blankets on the couch.,2
A small white dog running on a pebble covered beach.,A dog on the beach. A dog on the beach.,0
A small white dog running on a pebble covered beach.,A seagull on the dock. A seagull on the dock.,2
A small white dog running on a pebble covered beach.,A dog runs after his boy and the frisbee. A dog runs after his boy and the frisbee.,1
A baseball player is putting all his might in to throwing a ball.,Player is giving the ball away Player is giving the ball away,1
A baseball player is putting all his might in to throwing a ball.,Pitcher is winding up a throw Pitcher is winding up a throw,0
A baseball player is putting all his might in to throwing a ball.,The player tossed the football The player tossed the football,2
Cheerleaders are on the field cheering.,The cheerleaders are wearing blue. The cheerleaders are wearing blue.,1
Cheerleaders are on the field cheering.,An empty field. An empty field.,2
Cheerleaders are on the field cheering.,Some people are cheering on a field. Some people are cheering on a field.,0
Cheerleaders are on the field cheering.,Cheerleaders are waiting for the game to begin. Cheerleaders are waiting for the game to begin.,1
Cheerleaders are on the field cheering.,The football player killed the cheerleader with his bullet pass. The football player killed the cheerleader with his bullet pass.,2
Cheerleaders are on the field cheering.,The Dallas Cowboys' cheerleaders are trying to pump-up the crowd. The Dallas Cowboys' cheerleaders are trying to pump-up the crowd.,1
Cheerleaders are on the field cheering.,There are people outdoors. There are people outdoors.,0
Cheerleaders are on the field cheering.,Cheerleaders cheer on a field for an activity. Cheerleaders cheer on a field for an activity.,0
Cheerleaders are on the field cheering.,People cheering. People cheering.,0
Cheerleaders are on the field cheering.,People sit on the snow-covered bench. People sit on the snow-covered bench.,2
Cheerleaders are on the field cheering.,Cheerleaders cheering. Cheerleaders cheering.,0
Cheerleaders are on the field cheering.,Some football players are practicing a running play. Some football players are practicing a running play.,2
Cheerleaders are on the field cheering.,The cheerleaders cheer for the start of the big game. The cheerleaders cheer for the start of the big game.,1
Cheerleaders are on the field cheering.,Cheerleaders cheer for the football team. Cheerleaders cheer for the football team.,1
Cheerleaders are on the field cheering.,An old man wearing a diaper. An old man wearing a diaper.,2
A woman holding a boombox.,A man holding a boombox. A man holding a boombox.,2
A woman holding a boombox.,A sad woman holding a boombox. A sad woman holding a boombox.,1
A woman holding a boombox.,A person holding a boombox. A person holding a boombox.,0
A woman in a blue shirt and green hat looks up at the camera.,A woman wearing a blue shirt and green hat looks at the camera A woman wearing a blue shirt and green hat looks at the camera,0
A woman in a blue shirt and green hat looks up at the camera.,A woman wearing a blue shirt and green hat smiles at the camera A woman wearing a blue shirt and green hat smiles at the camera,1
A woman in a blue shirt and green hat looks up at the camera.,A woman wearing a blue shirt and green hat is on her cellphone A woman wearing a blue shirt and green hat is on her cellphone,2
Cheerleaders are doing a cheer at a football field.,The cheerleaders are wearing black and red uniforms. The cheerleaders are wearing black and red uniforms.,1
Cheerleaders are doing a cheer at a football field.,The cheerleaders are wearing clothes. The cheerleaders are wearing clothes.,0
Cheerleaders are doing a cheer at a football field.,The cheerleaders are at the basketball arena. The cheerleaders are at the basketball arena.,2
"An excited, smiling woman stands at a red railing as she holds a boombox to one side.",A human standing. A human standing.,0
"An excited, smiling woman stands at a red railing as she holds a boombox to one side.",A tall human stanindg. A tall human stanindg.,1
"An excited, smiling woman stands at a red railing as she holds a boombox to one side.",Nobody is standing. Nobody is standing.,2
A lady is kneeling wearing a blue shirt.,A lady is close to the floor. A lady is close to the floor.,0
A lady is kneeling wearing a blue shirt.,A lady is kneeling before the priest at church. A lady is kneeling before the priest at church.,1
A lady is kneeling wearing a blue shirt.,The woman is doing jumping jacks outside. The woman is doing jumping jacks outside.,2
The silhouette of three people in front of a wall.,The people are by the wall. The people are by the wall.,0
The silhouette of three people in front of a wall.,The people are running down the country road. The people are running down the country road.,2
The silhouette of three people in front of a wall.,The wall is painted. The wall is painted.,1
Two people wearing blue clothing are making hand gestures next to one another.,A man and a woman are standing next to each other and communicating through sign language. A man and a woman are standing next to each other and communicating through sign language.,1
Two people wearing blue clothing are making hand gestures next to one another.,A man is sitting with his hands in his pockets. A man is sitting with his hands in his pockets.,2
Two people wearing blue clothing are making hand gestures next to one another.,Two people are next to each other. Two people are next to each other.,0
A spotted black and white dog splashes in the water.,the dog is in the water the dog is in the water,0
A spotted black and white dog splashes in the water.,the dog is swimming by itself the dog is swimming by itself,1
A spotted black and white dog splashes in the water.,the dog is eating out of his favorite bowl in the kitchen the dog is eating out of his favorite bowl in the kitchen,2
"A large group, wearing pink shirts, waves to onlookers.",A crowd gesticulates. A crowd gesticulates.,0
"A large group, wearing pink shirts, waves to onlookers.",They are raising money. They are raising money.,1
"A large group, wearing pink shirts, waves to onlookers.",No one is watching them. No one is watching them.,2
A baby is playing with a strand of beads.,The beads are multi-colored. The beads are multi-colored.,1
A baby is playing with a strand of beads.,The baby is sleeping. The baby is sleeping.,2
A baby is playing with a strand of beads.,The baby is playing. The baby is playing.,0
People are on a stage performing.,people are sleeping people are sleeping,2
People are on a stage performing.,people are singing onstage people are singing onstage,1
People are on a stage performing.,pwople are on stage pwople are on stage,0
A woman is running a marathon in a park.,The woman is running in her backyard. The woman is running in her backyard.,2
A woman is running a marathon in a park.,The woman is running fast. The woman is running fast.,1
A woman is running a marathon in a park.,The woman is outdoors. The woman is outdoors.,0
A group of people point forwards while performing some kind of act.,A group of people point forwards while doing something. A group of people point forwards while doing something.,0
A group of people point forwards while performing some kind of act.,A group of people fight using tigers. A group of people fight using tigers.,2
A group of people point forwards while performing some kind of act.,A group of people point somewhere while speaking. A group of people point somewhere while speaking.,1
Several people are dancing together in sync.,kids are fighting each other. kids are fighting each other.,2
Several people are dancing together in sync.,man and woman dancing together. man and woman dancing together.,1
Several people are dancing together in sync.,people are dancing. people are dancing.,0
Group of people dancing,people dance together people dance together,0
Group of people dancing,people are dancing with one another during a religious ritual people are dancing with one another during a religious ritual,1
Group of people dancing,dogs are mating dogs are mating,2
An adult couple enjoys time in a hot tub.,A couple is inside watching TV. A couple is inside watching TV.,2
An adult couple enjoys time in a hot tub.,A couple is in a hot tub. A couple is in a hot tub.,0
An adult couple enjoys time in a hot tub.,A couple is in a hot tub outside. A couple is in a hot tub outside.,1
An average looking man is playing the guitar.,The man knows how to play guitar. The man knows how to play guitar.,0
An average looking man is playing the guitar.,The man can play the guitar well. The man can play the guitar well.,1
An average looking man is playing the guitar.,The man is playing the drums. The man is playing the drums.,2
Two tan and white dogs and one tan dog racing down the beach near the water.,three dogs are chasing a ball three dogs are chasing a ball,1
Two tan and white dogs and one tan dog racing down the beach near the water.,three dogs are outside three dogs are outside,0
Two tan and white dogs and one tan dog racing down the beach near the water.,three dogs are laying in a couch three dogs are laying in a couch,2
A man and woman are walking down the street holding hands.,A man and woman are walking down opposite sides of the street. A man and woman are walking down opposite sides of the street.,2
A man and woman are walking down the street holding hands.,A couple of people are holding hands while walking. A couple of people are holding hands while walking.,0
A man and woman are walking down the street holding hands.,A newlywed couple hold hands and skip down the street. A newlywed couple hold hands and skip down the street.,1
A man is using his computer while seated at a desk.,A man searches the internet sitting down. A man searches the internet sitting down.,1
A man is using his computer while seated at a desk.,A woman drinks a beer at her desk. A woman drinks a beer at her desk.,2
A man is using his computer while seated at a desk.,A man sits at a desk. A man sits at a desk.,0
A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park.,Someone is filming. Someone is filming.,0
A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park.,Everyone wearing formal clothes is inside. Everyone wearing formal clothes is inside.,2
A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park.,Someone is operating a microphone. Someone is operating a microphone.,1
man sitting down playing a game of chess alone,A guy playing a board game by himself. A guy playing a board game by himself.,0
man sitting down playing a game of chess alone,The man taking a snooze. The man taking a snooze.,2
man sitting down playing a game of chess alone,A human sitting down playing one game of chess alone. A human sitting down playing one game of chess alone.,1
Young woman running as two guys in the back try to catch up to her.,group of people running group of people running,0
Young woman running as two guys in the back try to catch up to her.,women runs for her life women runs for her life,1
Young woman running as two guys in the back try to catch up to her.,women has coffee with two guys women has coffee with two guys,2
A man in a blue shirt sits outside alone with a chessboard laid out in front of him.,A man in a blue shirt sitting outside behind a large wooden chessboard. A man in a blue shirt sitting outside behind a large wooden chessboard.,1
A man in a blue shirt sits outside alone with a chessboard laid out in front of him.,Someone sitting outside behind a chessboard. Someone sitting outside behind a chessboard.,0
A man in a blue shirt sits outside alone with a chessboard laid out in front of him.,Two elderly men playing Scrabble. Two elderly men playing Scrabble.,2
A man dressed in blue shirt and shorts sits at a table while playing black in chess.,Two men are playing chess Two men are playing chess,1
A man dressed in blue shirt and shorts sits at a table while playing black in chess.,The man is jogging The man is jogging,2
A man dressed in blue shirt and shorts sits at a table while playing black in chess.,A man is playing a game A man is playing a game,0
A young man in a blue blazer and shorts sits alone in front of table with a chess game set up.,A man sits in front of a set up chess game. A man sits in front of a set up chess game.,0
A young man in a blue blazer and shorts sits alone in front of table with a chess game set up.,A man is waiting for his chess opponent to arrive. A man is waiting for his chess opponent to arrive.,1
A young man in a blue blazer and shorts sits alone in front of table with a chess game set up.,A grandma plays a game of connect four at the rotary club meeting. A grandma plays a game of connect four at the rotary club meeting.,2
A young Asian man sits behind a set chessboard waiting for the other player to arrive.,A young man is sitting. A young man is sitting.,0
A young Asian man sits behind a set chessboard waiting for the other player to arrive.,A young man is on Mars. A young man is on Mars.,2
A young Asian man sits behind a set chessboard waiting for the other player to arrive.,A young man is indoors. A young man is indoors.,1
"Two young men drink beer, leaning on a graffitied wall.",The men are drinking. The men are drinking.,0
"Two young men drink beer, leaning on a graffitied wall.",The men are being sprayed with cans of paint while they are passes out drunk in the alley. The men are being sprayed with cans of paint while they are passes out drunk in the alley.,2
"Two young men drink beer, leaning on a graffitied wall.",The men are standing in urine. The men are standing in urine.,1
A man being airlifted to safety after being in danger.,The helicopter is moving people in danger. The helicopter is moving people in danger.,1
A man being airlifted to safety after being in danger.,A man is being moved. A man is being moved.,0
A man being airlifted to safety after being in danger.,The helicopter is putting people in a dangerous area. The helicopter is putting people in a dangerous area.,2
People in a meeting setting paying attention to a speaker in an orange shirt.,The people are listening to music on their CD players. The people are listening to music on their CD players.,2
People in a meeting setting paying attention to a speaker in an orange shirt.,The people are listening to a speaker. The people are listening to a speaker.,0
People in a meeting setting paying attention to a speaker in an orange shirt.,The speaker is the people's boss. The speaker is the people's boss.,1
A meeting of young people sitting at a conference table.,young people are at a party having fun young people are at a party having fun,2
A meeting of young people sitting at a conference table.,young people are learning about politics young people are learning about politics,1
A meeting of young people sitting at a conference table.,young people are gathered around a table young people are gathered around a table,0
A woman in a red shirt is speaking at a table in a room where three other people are listening to her.,the woman is going to the park. the woman is going to the park.,1
A woman in a red shirt is speaking at a table in a room where three other people are listening to her.,the woman is swimming in the lake. the woman is swimming in the lake.,2
A woman in a red shirt is speaking at a table in a room where three other people are listening to her.,the woman is wearing a red shirt. the woman is wearing a red shirt.,0
A woman talks to two other women and a man with notepads in an office building with large windows.,A woman talks to others indoors. A woman talks to others indoors.,0
A woman talks to two other women and a man with notepads in an office building with large windows.,a woman in an office building talks to a group of three taking notes on a notepad a woman in an office building talks to a group of three taking notes on a notepad,1
A woman talks to two other women and a man with notepads in an office building with large windows.,a man talks to ducks in a pond a man talks to ducks in a pond,2
A woman talks to two other women and a man with notepads in an office building with large windows.,the woman is white the woman is white,1
A woman talks to two other women and a man with notepads in an office building with large windows.,a woman in an office building talks to two other women and a man with notepads a woman in an office building talks to two other women and a man with notepads,0
A woman talks to two other women and a man with notepads in an office building with large windows.,A woman talks to dogs inside an office building. A woman talks to dogs inside an office building.,2
A woman talks to two other women and a man with notepads in an office building with large windows.,the woman is asleep at home the woman is asleep at home,2
A woman talks to two other women and a man with notepads in an office building with large windows.,The people are outside of the building looking inside. The people are outside of the building looking inside.,2
A woman talks to two other women and a man with notepads in an office building with large windows.,a woman is talking a woman is talking,0
A woman talks to two other women and a man with notepads in an office building with large windows.,A woman talks to others indoors about lunch. A woman talks to others indoors about lunch.,1
A woman talks to two other women and a man with notepads in an office building with large windows.,Four people stand near a wall speaking to each other. Four people stand near a wall speaking to each other.,0
A woman talks to two other women and a man with notepads in an office building with large windows.,A woman talks to three other women. A woman talks to three other women.,2
A woman talks to two other women and a man with notepads in an office building with large windows.,A woman happily talks to two other women. A woman happily talks to two other women.,1
A woman talks to two other women and a man with notepads in an office building with large windows.,The group are discussing a project. The group are discussing a project.,1
A woman talks to two other women and a man with notepads in an office building with large windows.,A woman talks to two other women. A woman talks to two other women.,0
A classroom of students discussing lecture.,The students are running in P.E. class. The students are running in P.E. class.,2
A classroom of students discussing lecture.,A classroom is discussing the topics of the day. A classroom is discussing the topics of the day.,0
A classroom of students discussing lecture.,The students are discussing the lecture in history class. The students are discussing the lecture in history class.,1
A man holds a clipboard and a pen as a woman looks at them.,The man is working The man is working,1
A man holds a clipboard and a pen as a woman looks at them.,The woman is asleep The woman is asleep,2
A man holds a clipboard and a pen as a woman looks at them.,A woman is looking at a man's possessions A woman is looking at a man's possessions,0
A man with a bright green shirt is talking to a woman in a pink shirt.,A couple are eating dinner. A couple are eating dinner.,2
A man with a bright green shirt is talking to a woman in a pink shirt.,A couple is standing outside. A couple is standing outside.,1
A man with a bright green shirt is talking to a woman in a pink shirt.,A couple is talking. A couple is talking.,0
A man in a green shirt holds out a clipboard for a woman in pink's attention.,A man wants a woman to look at his clipboard A man wants a woman to look at his clipboard,0
A man in a green shirt holds out a clipboard for a woman in pink's attention.,a man is trying to get a woman to sign something a man is trying to get a woman to sign something,1
A man in a green shirt holds out a clipboard for a woman in pink's attention.,A man takes off his shirt to get a womans attention A man takes off his shirt to get a womans attention,2
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,A man is wearing a gold shirt A man is wearing a gold shirt,2
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,A man shows his boss something on a clipboard. A man shows his boss something on a clipboard.,1
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,A man shows a woman something. A man shows a woman something.,0
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,The man has something to tell the woman. The man has something to tell the woman.,0
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,Two people are looking at a clipboard. Two people are looking at a clipboard.,0
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,The woman is wearing blue. The woman is wearing blue.,2
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,A man is teaching a woman a concept A man is teaching a woman a concept,1
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,There is a man and a woman. There is a man and a woman.,0
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,Two people are looking at notes on an electronic tablet. Two people are looking at notes on an electronic tablet.,2
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,The man is drinking a cup of coffee. The man is drinking a cup of coffee.,2
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,A man is wearing a bright green shirt A man is wearing a bright green shirt,0
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,The man and the woman are employees at the same business. The man and the woman are employees at the same business.,1
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,A man in a green shirt shows a woman his paychecks on a clipboard. A man in a green shirt shows a woman his paychecks on a clipboard.,1
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,The woman shows the man a clipboard. The woman shows the man a clipboard.,2
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,The clipboard has writting on it. The clipboard has writting on it.,1
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A man is showing a woman a funny video on his tablet A man is showing a woman a funny video on his tablet,1
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,The tablet is turned on. The tablet is turned on.,1
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,The man is on another street than the woman. The man is on another street than the woman.,2
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,The man and woman are outdoors. The man and woman are outdoors.,0
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A man and a woman are outside. A man and a woman are outside.,0
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A man and a woman are eating in a resteraunt. A man and a woman are eating in a resteraunt.,2
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A man is stealing a woman's tablet A man is stealing a woman's tablet,2
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A woman shows a cell phone to a person standing nearby. A woman shows a cell phone to a person standing nearby.,2
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A couple are using a tablet to watch a video on the street. A couple are using a tablet to watch a video on the street.,1
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A woman is shown a tablet by a man standing on the street. A woman is shown a tablet by a man standing on the street.,0
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A man having cell phone in his hand A man having cell phone in his hand,1
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A man shows directions to a museum on a tablet to a woman nearby. A man shows directions to a museum on a tablet to a woman nearby.,1
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,There are some people in a street There are some people in a street,0
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,The man handover the cell phone to the woman The man handover the cell phone to the woman,2
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A man is showing a woman something A man is showing a woman something,0
A child with a yellow cup and milk all over his face.,The child spilled his milk. The child spilled his milk.,1
A child with a yellow cup and milk all over his face.,The child has a clean face. The child has a clean face.,2
A child with a yellow cup and milk all over his face.,The child had milk all over his face. The child had milk all over his face.,0
Two barefoot men are playing on a green lawn outside a building with other people in the background.,Two men are barefoot on the lawn. Two men are barefoot on the lawn.,0
Two barefoot men are playing on a green lawn outside a building with other people in the background.,Two men in sandles are on the beach. Two men in sandles are on the beach.,2
Two barefoot men are playing on a green lawn outside a building with other people in the background.,Two men are playing barefoot lawn darts. Two men are playing barefoot lawn darts.,1
